Population,Date,Year,Max,max_temp,Min,min_temp,Average,mean_temp,daylength_hours
AZ,4.22,2015,85,29.44444444,54,12.22222222,69.5,20.83333333,13.18722222
AZ,4.23,2015,83,28.33333333,54,12.22222222,68.5,20.27777778,13.21722222
AZ,4.24,2015,77,25,54,12.22222222,65.5,18.61111111,13.24694444
AZ,4.25,2015,82,27.77777778,53,11.66666667,67.5,19.72222222,13.27666667
AZ,4.26,2015,73,22.77777778,52,11.11111111,62.5,16.94444444,13.30583333
AZ,4.27,2015,82,27.77777778,49,9.444444444,65.5,18.61111111,13.335
AZ,4.28,2015,86,30,62,16.66666667,74,23.33333333,13.36388889
AZ,4.29,2015,89,31.66666667,66,18.88888889,77.5,25.27777778,13.3925
AZ,4.30,2015,95,35,59,15,77,25,13.42083333
AZ,4.01,2016,73,22.77777778,44,6.666666667,58.5,14.72222222,12.52222222
AZ,4.02,2016,79,26.11111111,45,7.222222222,62,16.66666667,12.555
AZ,4.03,2016,86,30,50,10,68,20,12.5875
AZ,4.04,2016,91,32.77777778,53,11.66666667,72,22.22222222,12.62
AZ,4.05,2016,89,31.66666667,58,14.44444444,73.5,23.05555556,12.6525
AZ,4.06,2016,94,34.44444444,56,13.33333333,75,23.88888889,12.685
AZ,4.07,2016,86,30,61,16.11111111,73.5,23.05555556,12.71722222
AZ,4.08,2016,77,25,59,15,68,20,12.74944444
AZ,4.09,2016,82,27.77777778,53,11.66666667,67.5,19.72222222,12.78166667
AZ,4.10,2016,69,20.55555556,53,11.66666667,61,16.11111111,12.81361111
AZ,4.11,2016,75,23.88888889,49,9.444444444,62,16.66666667,12.84555556
AZ,4.12,2016,77,25,57,13.88888889,67,19.44444444,12.87722222
AZ,4.13,2016,84,28.88888889,53,11.66666667,68.5,20.27777778,12.90888889
AZ,4.14,2016,89,31.66666667,57,13.88888889,73,22.77777778,12.94055556
AZ,4.15,2016,83,28.33333333,58,14.44444444,70.5,21.38888889,12.97194444
AZ,4.16,2016,74,23.33333333,51,10.55555556,62.5,16.94444444,13.00305556
AZ,4.17,2016,79,26.11111111,50,10,64.5,18.05555556,13.03416667
AZ,4.18,2016,81,27.22222222,52,11.11111111,66.5,19.16666667,13.06527778
AZ,4.19,2016,87,30.55555556,53,11.66666667,70,21.11111111,13.09583333
AZ,4.20,2016,91,32.77777778,56,13.33333333,73.5,23.05555556,13.12666667
AZ,4.21,2016,95,35,58,14.44444444,76.5,24.72222222,13.15694444
AZ,4.22,2016,94,34.44444444,62,16.66666667,78,25.55555556,13.18722222
AZ,4.23,2016,89,31.66666667,60,15.55555556,74.5,23.61111111,13.21722222
AZ,4.24,2016,87,30.55555556,57,13.88888889,72,22.22222222,13.24694444
AZ,4.25,2016,81,27.22222222,59,15,70,21.11111111,13.27666667
AZ,4.26,2016,74,23.33333333,52,11.11111111,63,17.22222222,13.30583333
AZ,4.27,2016,84,28.88888889,51,10.55555556,67.5,19.72222222,13.335
AZ,4.28,2016,81,27.22222222,57,13.88888889,69,20.55555556,13.36388889
AZ,4.29,2016,76,24.44444444,50,10,63,17.22222222,13.3925
AZ,4.30,2016,81,27.22222222,54,12.22222222,67.5,19.72222222,13.42083333
AZ,4.01,2017,68,20,45,7.222222222,56.5,13.61111111,12.52222222
AZ,4.02,2017,76,24.44444444,42,5.555555556,59,15,12.555
AZ,4.03,2017,81,27.22222222,52,11.11111111,66.5,19.16666667,12.5875
AZ,4.04,2017,75,23.88888889,54,12.22222222,64.5,18.05555556,12.62
AZ,4.05,2017,86,30,47,8.333333333,66.5,19.16666667,12.6525
AZ,4.06,2017,91,32.77777778,52,11.11111111,71.5,21.94444444,12.685
AZ,4.07,2017,90,32.22222222,58,14.44444444,74,23.33333333,12.71722222
AZ,4.08,2017,92,33.33333333,56,13.33333333,74,23.33333333,12.74944444
AZ,4.09,2017,80,26.66666667,54,12.22222222,67,19.44444444,12.78166667
AZ,4.10,2017,85,29.44444444,49,9.444444444,67,19.44444444,12.81361111
AZ,4.11,2017,91,32.77777778,51,10.55555556,71,21.66666667,12.84555556
AZ,4.12,2017,91,32.77777778,55,12.77777778,73,22.77777778,12.87722222
AZ,4.13,2017,93,33.88888889,58,14.44444444,75.5,24.16666667,12.90888889
AZ,4.14,2017,90,32.22222222,56,13.33333333,73,22.77777778,12.94055556
AZ,4.15,2017,88,31.11111111,55,12.77777778,71.5,21.94444444,12.97194444
AZ,4.16,2017,90,32.22222222,56,13.33333333,73,22.77777778,13.00305556
AZ,4.17,2017,90,32.22222222,56,13.33333333,73,22.77777778,13.03416667
AZ,4.18,2017,92,33.33333333,57,13.88888889,74.5,23.61111111,13.06527778
AZ,4.19,2017,90,32.22222222,59,15,74.5,23.61111111,13.09583333
AZ,4.20,2017,90,32.22222222,58,14.44444444,74,23.33333333,13.12666667
AZ,4.21,2017,92,33.33333333,54,12.22222222,73,22.77777778,13.15694444
AZ,4.22,2017,95,35,57,13.88888889,76,24.44444444,13.18722222
AZ,4.23,2017,98,36.66666667,61,16.11111111,79.5,26.38888889,13.21722222
AZ,4.24,2017,93,33.88888889,64,17.77777778,78.5,25.83333333,13.24694444
AZ,4.25,2017,83,28.33333333,67,19.44444444,75,23.88888889,13.27666667
AZ,4.26,2017,85,29.44444444,56,13.33333333,70.5,21.38888889,13.30583333
AZ,4.27,2017,90,32.22222222,65,18.33333333,77.5,25.27777778,13.335
AZ,4.28,2017,82,27.77777778,63,17.22222222,72.5,22.5,13.36388889
AZ,4.29,2017,73,22.77777778,53,11.66666667,63,17.22222222,13.3925
AZ,4.30,2017,84,28.88888889,51,10.55555556,67.5,19.72222222,13.42083333
AZ,4.01,2018,87,30.55555556,60,15.55555556,73.5,23.05555556,12.52222222
AZ,4.02,2018,87,30.55555556,53,11.66666667,70,21.11111111,12.555
AZ,4.03,2018,85,29.44444444,53,11.66666667,69,20.55555556,12.5875
AZ,4.04,2018,89,31.66666667,54,12.22222222,71.5,21.94444444,12.62
AZ,4.05,2018,89,31.66666667,56,13.33333333,72.5,22.5,12.6525
AZ,4.06,2018,90,32.22222222,60,15.55555556,75,23.88888889,12.685
AZ,4.07,2018,92,33.33333333,65,18.33333333,78.5,25.83333333,12.71722222
AZ,4.08,2018,89,31.66666667,63,17.22222222,76,24.44444444,12.74944444
AZ,4.09,2018,90,32.22222222,59,15,74.5,23.61111111,12.78166667
AZ,4.10,2018,96,35.55555556,57,13.88888889,76.5,24.72222222,12.81361111
AZ,4.11,2018,95,35,60,15.55555556,77.5,25.27777778,12.84555556
AZ,4.12,2018,88,31.11111111,63,17.22222222,75.5,24.16666667,12.87722222
AZ,4.13,2018,69,20.55555556,51,10.55555556,60,15.55555556,12.90888889
AZ,4.14,2018,78,25.55555556,43,6.111111111,60.5,15.83333333,12.94055556
AZ,4.15,2018,91,32.77777778,47,8.333333333,69,20.55555556,12.97194444
AZ,4.16,2018,90,32.22222222,57,13.88888889,73.5,23.05555556,13.00305556
AZ,4.17,2018,77,25,55,12.77777778,66,18.88888889,13.03416667
AZ,4.18,2018,86,30,46,7.777777778,66,18.88888889,13.06527778
AZ,4.19,2018,89,31.66666667,52,11.11111111,70.5,21.38888889,13.09583333
AZ,4.20,2018,74,23.33333333,50,10,62,16.66666667,13.12666667
AZ,4.21,2018,84,28.88888889,48,8.888888889,66,18.88888889,13.15694444
AZ,4.22,2018,90,32.22222222,58,14.44444444,74,23.33333333,13.18722222
AZ,4.23,2018,93,33.88888889,59,15,76,24.44444444,13.21722222
AZ,4.24,2018,95,35,61,16.11111111,78,25.55555556,13.24694444
AZ,4.25,2018,95,35,58,14.44444444,76.5,24.72222222,13.27666667
AZ,4.26,2018,95,35,63,17.22222222,79,26.11111111,13.30583333
AZ,4.27,2018,96,35.55555556,66,18.88888889,81,27.22222222,13.335
AZ,4.28,2018,95,35,64,17.77777778,79.5,26.38888889,13.36388889
AZ,4.29,2018,92,33.33333333,61,16.11111111,76.5,24.72222222,13.3925
AZ,4.30,2018,86,30,61,16.11111111,73.5,23.05555556,13.42083333
AZ,4.01,2019,81,27.22222222,49,9.444444444,65,18.33333333,12.52222222
AZ,4.02,2019,83,28.33333333,49,9.444444444,66,18.88888889,12.555
AZ,4.03,2019,78,25.55555556,54,12.22222222,66,18.88888889,12.5875
AZ,4.04,2019,84,28.88888889,52,11.11111111,68,20,12.62
AZ,4.05,2019,79,26.11111111,53,11.66666667,66,18.88888889,12.6525
AZ,4.06,2019,76,24.44444444,53,11.66666667,64.5,18.05555556,12.685
AZ,4.07,2019,84,28.88888889,50,10,67,19.44444444,12.71722222
AZ,4.08,2019,94,34.44444444,54,12.22222222,74,23.33333333,12.74944444
AZ,4.09,2019,94,34.44444444,58,14.44444444,76,24.44444444,12.78166667
AZ,4.10,2019,76,24.44444444,54,12.22222222,65,18.33333333,12.81361111
AZ,4.11,2019,72,22.22222222,48,8.888888889,60,15.55555556,12.84555556
AZ,4.12,2019,69,20.55555556,51,10.55555556,60,15.55555556,12.87722222
AZ,4.13,2019,75,23.88888889,45,7.222222222,60,15.55555556,12.90888889
AZ,4.14,2019,85,29.44444444,49,9.444444444,67,19.44444444,12.94055556
AZ,4.15,2019,87,30.55555556,54,12.22222222,70.5,21.38888889,12.97194444
AZ,4.16,2019,80,26.66666667,53,11.66666667,66.5,19.16666667,13.00305556
AZ,4.17,2019,74,23.33333333,51,10.55555556,62.5,16.94444444,13.03416667
AZ,4.18,2019,87,30.55555556,50,10,68.5,20.27777778,13.06527778
AZ,4.19,2019,97,36.11111111,55,12.77777778,76,24.44444444,13.09583333
AZ,4.20,2019,90,32.22222222,62,16.66666667,76,24.44444444,13.12666667
AZ,4.21,2019,88,31.11111111,61,16.11111111,74.5,23.61111111,13.15694444
AZ,4.22,2019,83,28.33333333,50,10,66.5,19.16666667,13.18722222
AZ,4.23,2019,82,27.77777778,56,13.33333333,69,20.55555556,13.21722222
AZ,4.24,2019,87,30.55555556,53,11.66666667,70,21.11111111,13.24694444
AZ,4.25,2019,94,34.44444444,58,14.44444444,76,24.44444444,13.27666667
AZ,4.26,2019,97,36.11111111,62,16.66666667,79.5,26.38888889,13.30583333
AZ,4.27,2019,94,34.44444444,60,15.55555556,77,25,13.335
AZ,4.28,2019,93,33.88888889,62,16.66666667,77.5,25.27777778,13.36388889
AZ,4.29,2019,88,31.11111111,63,17.22222222,75.5,24.16666667,13.3925
AZ,4.30,2019,83,28.33333333,54,12.22222222,68.5,20.27777778,13.42083333
AZ,4.01,2020,85,29.44444444,55,12.77777778,70,21.11111111,12.52222222
AZ,4.02,2020,84,28.88888889,56,13.33333333,70,21.11111111,12.555
AZ,4.03,2020,83,28.33333333,51,10.55555556,67,19.44444444,12.5875
AZ,4.04,2020,83,28.33333333,51,10.55555556,67,19.44444444,12.62
AZ,4.05,2020,82,27.77777778,55,12.77777778,68.5,20.27777778,12.6525
AZ,4.06,2020,81,27.22222222,53,11.66666667,67,19.44444444,12.685
AZ,4.07,2020,84,28.88888889,54,12.22222222,69,20.55555556,12.71722222
AZ,4.08,2020,84,28.88888889,55,12.77777778,69.5,20.83333333,12.74944444
AZ,4.09,2020,74,23.33333333,52,11.11111111,63,17.22222222,12.78166667
AZ,4.10,2020,79,26.11111111,45,7.222222222,62,16.66666667,12.81361111
AZ,4.11,2020,65,18.33333333,48,8.888888889,56.5,13.61111111,12.84555556
AZ,4.12,2020,74,23.33333333,43,6.111111111,58.5,14.72222222,12.87722222
AZ,4.13,2020,78,25.55555556,52,11.11111111,65,18.33333333,12.90888889
AZ,4.14,2020,78,25.55555556,50,10,64,17.77777778,12.94055556
AZ,4.15,2020,80,26.66666667,45,7.222222222,62.5,16.94444444,12.97194444
AZ,4.16,2020,85,29.44444444,50,10,67.5,19.72222222,13.00305556
AZ,4.17,2020,82,27.77777778,54,12.22222222,68,20,13.03416667
AZ,4.18,2020,80,26.66666667,50,10,65,18.33333333,13.06527778
AZ,4.19,2020,81,27.22222222,50,10,65.5,18.61111111,13.09583333
AZ,4.20,2020,86,30,53,11.66666667,69.5,20.83333333,13.12666667
AZ,4.21,2020,85,29.44444444,53,11.66666667,69,20.55555556,13.15694444
AZ,4.22,2020,84,28.88888889,52,11.11111111,68,20,13.18722222
AZ,4.23,2020,91,32.77777778,57,13.88888889,74,23.33333333,13.21722222
AZ,4.24,2020,94,34.44444444,60,15.55555556,77,25,13.24694444
AZ,4.25,2020,96,35.55555556,60,15.55555556,78,25.55555556,13.27666667
AZ,4.26,2020,99,37.22222222,61,16.11111111,80,26.66666667,13.30583333
AZ,4.27,2020,97,36.11111111,65,18.33333333,81,27.22222222,13.335
AZ,4.28,2020,97,36.11111111,61,16.11111111,79,26.11111111,13.36388889
AZ,4.29,2020,102,38.88888889,63,17.22222222,82.5,28.05555556,13.3925
AZ,4.30,2020,101,38.33333333,68,20,84.5,29.16666667,13.42083333
AZ,4.01,2021,90,32.22222222,63,17.22222222,76.5,24.72222222,12.52222222
AZ,4.02,2021,89,31.66666667,62,16.66666667,75.5,24.16666667,12.555
AZ,4.03,2021,91,32.77777778,57,13.88888889,74,23.33333333,12.5875
AZ,4.04,2021,96,35.55555556,59,15,77.5,25.27777778,12.62
AZ,4.05,2021,93,33.88888889,60,15.55555556,76.5,24.72222222,12.6525
AZ,4.06,2021,88,31.11111111,65,18.33333333,76.5,24.72222222,12.685
AZ,4.07,2021,88,31.11111111,54,12.22222222,71,21.66666667,12.71722222
AZ,4.08,2021,90,32.22222222,58,14.44444444,74,23.33333333,12.74944444
AZ,4.09,2021,89,31.66666667,59,15,74,23.33333333,12.78166667
AZ,4.10,2021,91,32.77777778,56,13.33333333,73.5,23.05555556,12.81361111
AZ,4.11,2021,91,32.77777778,58,14.44444444,74.5,23.61111111,12.84555556
AZ,4.12,2021,90,32.22222222,64,17.77777778,77,25,12.87722222
AZ,4.13,2021,88,31.11111111,60,15.55555556,74,23.33333333,12.90888889
AZ,4.14,2021,87,30.55555556,62,16.66666667,74.5,23.61111111,12.94055556
AZ,4.15,2021,84,28.88888889,60,15.55555556,72,22.22222222,12.97194444
AZ,4.16,2021,80,26.66666667,59,15,69.5,20.83333333,13.00305556
AZ,4.17,2021,82,27.77777778,50,10,66,18.88888889,13.03416667
AZ,4.18,2021,80,26.66666667,50,10,65,18.33333333,13.06527778
AZ,4.19,2021,83,28.33333333,56,13.33333333,69.5,20.83333333,13.09583333
AZ,4.20,2021,89,31.66666667,56,13.33333333,72.5,22.5,13.12666667
AZ,4.21,2021,87,30.55555556,57,13.88888889,72,22.22222222,13.15694444
AZ,4.22,2021,82,27.77777778,62,16.66666667,72,22.22222222,13.18722222
AZ,4.23,2021,81,27.22222222,50,10,65.5,18.61111111,13.21722222
AZ,4.24,2021,90,32.22222222,56,13.33333333,73,22.77777778,13.24694444
AZ,4.25,2021,92,33.33333333,59,15,75.5,24.16666667,13.27666667
AZ,4.26,2021,84,28.88888889,62,16.66666667,73,22.77777778,13.30583333
AZ,4.27,2021,68,20,55,12.77777778,61.5,16.38888889,13.335
AZ,4.28,2021,71,21.66666667,52,11.11111111,61.5,16.38888889,13.36388889
AZ,4.29,2021,84,28.88888889,50,10,67,19.44444444,13.3925
AZ,4.30,2021,89,31.66666667,58,14.44444444,73.5,23.05555556,13.42083333
AZ,4.01,2022,84,28.88888889,51,10.55555556,67.5,19.72222222,12.52222222
AZ,4.02,2022,88,31.11111111,54,12.22222222,71,21.66666667,12.555
AZ,4.03,2022,85,29.44444444,54,12.22222222,69.5,20.83333333,12.5875
AZ,4.04,2022,83,28.33333333,53,11.66666667,68,20,12.62
AZ,4.05,2022,89,31.66666667,55,12.77777778,72,22.22222222,12.6525
AZ,4.06,2022,90,32.22222222,56,13.33333333,73,22.77777778,12.685
AZ,4.07,2022,92,33.33333333,57,13.88888889,74.5,23.61111111,12.71722222
AZ,4.08,2022,94,34.44444444,64,17.77777778,79,26.11111111,12.74944444
AZ,4.09,2022,92,33.33333333,61,16.11111111,76.5,24.72222222,12.78166667
AZ,4.10,2022,88,31.11111111,65,18.33333333,76.5,24.72222222,12.81361111
AZ,4.11,2022,87,30.55555556,64,17.77777778,75.5,24.16666667,12.84555556
AZ,4.12,2022,77,25,53,11.66666667,65,18.33333333,12.87722222
AZ,4.13,2022,73,22.77777778,39,3.888888889,56,13.33333333,12.90888889
AZ,4.14,2022,85,29.44444444,44,6.666666667,64.5,18.05555556,12.94055556
AZ,4.15,2022,88,31.11111111,52,11.11111111,70,21.11111111,12.97194444
AZ,4.16,2022,91,32.77777778,57,13.88888889,74,23.33333333,13.00305556
AZ,4.17,2022,93,33.88888889,52,11.11111111,72.5,22.5,13.03416667
AZ,4.18,2022,96,35.55555556,55,12.77777778,75.5,24.16666667,13.06527778
AZ,4.19,2022,95,35,63,17.22222222,79,26.11111111,13.09583333
AZ,4.20,2022,92,33.33333333,58,14.44444444,75,23.88888889,13.12666667
AZ,4.21,2022,94,34.44444444,60,15.55555556,77,25,13.15694444
AZ,4.22,2022,85,29.44444444,57,13.88888889,71,21.66666667,13.18722222
AZ,4.23,2022,78,25.55555556,50,10,64,17.77777778,13.21722222
AZ,4.24,2022,83,28.33333333,50,10,66.5,19.16666667,13.24694444
AZ,4.25,2022,92,33.33333333,51,10.55555556,71.5,21.94444444,13.27666667
AZ,4.26,2022,100,37.77777778,58,14.44444444,79,26.11111111,13.30583333
AZ,4.27,2022,93,33.88888889,59,15,76,24.44444444,13.335
AZ,4.28,2022,89,31.66666667,57,13.88888889,73,22.77777778,13.36388889
AZ,4.29,2022,86,30,50,10,68,20,13.3925
AZ,4.30,2022,92,33.33333333,55,12.77777778,73.5,23.05555556,13.42083333
AZ,4.01,2023,84,28.88888889,45,7.222222222,64.5,18.05555556,12.52222222
AZ,4.02,2023,82,27.77777778,46,7.777777778,64,17.77777778,12.555
AZ,4.03,2023,83,28.33333333,48,8.888888889,65.5,18.61111111,12.5875
AZ,4.04,2023,62,16.66666667,42,5.555555556,52,11.11111111,12.62
AZ,4.05,2023,69,20.55555556,32,0,50.5,10.27777778,12.6525
AZ,4.06,2023,81,27.22222222,40,4.444444444,60.5,15.83333333,12.685
AZ,4.07,2023,84,28.88888889,47,8.333333333,65.5,18.61111111,12.71722222
AZ,4.08,2023,85,29.44444444,49,9.444444444,67,19.44444444,12.74944444
AZ,4.09,2023,88,31.11111111,51,10.55555556,69.5,20.83333333,12.78166667
AZ,4.10,2023,97,36.11111111,55,12.77777778,76,24.44444444,12.81361111
AZ,4.11,2023,99,37.22222222,61,16.11111111,80,26.66666667,12.84555556
AZ,4.12,2023,94,34.44444444,62,16.66666667,78,25.55555556,12.87722222
AZ,4.13,2023,84,28.88888889,64,17.77777778,74,23.33333333,12.90888889
AZ,4.14,2023,79,26.11111111,55,12.77777778,67,19.44444444,12.94055556
AZ,4.15,2023,84,28.88888889,50,10,67,19.44444444,12.97194444
AZ,4.16,2023,90,32.22222222,53,11.66666667,71.5,21.94444444,13.00305556
AZ,4.17,2023,90,32.22222222,56,13.33333333,73,22.77777778,13.03416667
AZ,4.18,2023,87,30.55555556,56,13.33333333,71.5,21.94444444,13.06527778
AZ,4.19,2023,83,28.33333333,52,11.11111111,67.5,19.72222222,13.09583333
AZ,4.20,2023,82,27.77777778,49,9.444444444,65.5,18.61111111,13.12666667
AZ,4.21,2023,88,31.11111111,51,10.55555556,69.5,20.83333333,13.15694444
AZ,4.22,2023,89,31.66666667,54,12.22222222,71.5,21.94444444,13.18722222
AZ,4.23,2023,92,33.33333333,59,15,75.5,24.16666667,13.21722222
AZ,4.24,2023,90,32.22222222,60,15.55555556,75,23.88888889,13.24694444
AZ,4.25,2023,90,32.22222222,62,16.66666667,76,24.44444444,13.27666667
AZ,4.26,2023,86,30,58,14.44444444,72,22.22222222,13.30583333
AZ,4.27,2023,91,32.77777778,55,12.77777778,73,22.77777778,13.335
AZ,4.28,2023,94,34.44444444,59,15,76.5,24.72222222,13.36388889
AZ,4.29,2023,98,36.66666667,60,15.55555556,79,26.11111111,13.3925
AZ,4.30,2023,100,37.77777778,62,16.66666667,81,27.22222222,13.42083333
AZ,5.01,2014,84,28.88888889,62,16.66666667,73,22.77777778,13.44888889
AZ,5.02,2014,90,32.22222222,55,12.77777778,72.5,22.5,13.47666667
AZ,5.03,2014,96,35.55555556,59,15,77.5,25.27777778,13.50416667
AZ,5.04,2014,96,35.55555556,61,16.11111111,78.5,25.83333333,13.53138889
AZ,5.05,2014,92,33.33333333,63,17.22222222,77.5,25.27777778,13.55805556
AZ,5.06,2014,89,31.66666667,61,16.11111111,75,23.88888889,13.58472222
AZ,5.07,2014,75,23.88888889,57,13.88888889,66,18.88888889,13.61083333
AZ,5.08,2014,79,26.11111111,51,10.55555556,65,18.33333333,13.63694444
AZ,5.09,2014,86,30,55,12.77777778,70.5,21.38888889,13.66222222
AZ,5.10,2014,93,33.88888889,61,16.11111111,77,25,13.6875
AZ,5.11,2014,81,27.22222222,61,16.11111111,71,21.66666667,13.71222222
AZ,5.12,2014,83,28.33333333,51,10.55555556,67,19.44444444,13.73666667
AZ,5.13,2014,87,30.55555556,52,11.11111111,69.5,20.83333333,13.76055556
AZ,5.14,2014,87,30.55555556,66,18.88888889,76.5,24.72222222,13.78416667
AZ,5.15,2014,95,35,66,18.88888889,80.5,26.94444444,13.8075
AZ,5.16,2014,100,37.77777778,63,17.22222222,81.5,27.5,13.83
AZ,5.17,2014,101,38.33333333,66,18.88888889,83.5,28.61111111,13.85222222
AZ,5.18,2014,100,37.77777778,63,17.22222222,81.5,27.5,13.87416667
AZ,5.19,2014,97,36.11111111,64,17.77777778,80.5,26.94444444,13.89555556
AZ,5.20,2014,96,35.55555556,67,19.44444444,81.5,27.5,13.91638889
AZ,5.21,2014,92,33.33333333,62,16.66666667,77,25,13.93666667
AZ,5.22,2014,92,33.33333333,57,13.88888889,74.5,23.61111111,13.95638889
AZ,5.23,2014,86,30,59,15,72.5,22.5,13.97583333
AZ,5.24,2014,85,29.44444444,59,15,72,22.22222222,13.99472222
AZ,5.25,2014,90,32.22222222,69,20.55555556,79.5,26.38888889,14.01277778
AZ,5.26,2014,97,36.11111111,67,19.44444444,82,27.77777778,14.03055556
AZ,5.27,2014,102,38.88888889,69,20.55555556,85.5,29.72222222,14.0475
AZ,5.28,2014,103,39.44444444,72,22.22222222,87.5,30.83333333,14.06416667
AZ,5.29,2014,92,33.33333333,77,25,84.5,29.16666667,14.08
AZ,5.30,2014,102,38.88888889,71,21.66666667,86.5,30.27777778,14.09527778
AZ,5.31,2014,106,41.11111111,72,22.22222222,89,31.66666667,14.11
AZ,5.01,2015,97,36.11111111,62,16.66666667,79.5,26.38888889,13.44888889
AZ,5.02,2015,93,33.88888889,66,18.88888889,79.5,26.38888889,13.47666667
AZ,5.03,2015,90,32.22222222,62,16.66666667,76,24.44444444,13.50416667
AZ,5.04,2015,83,28.33333333,59,15,71,21.66666667,13.53138889
AZ,5.05,2015,82,27.77777778,57,13.88888889,69.5,20.83333333,13.55805556
AZ,5.06,2015,88,31.11111111,60,15.55555556,74,23.33333333,13.58472222
AZ,5.07,2015,84,28.88888889,62,16.66666667,73,22.77777778,13.61083333
AZ,5.08,2015,79,26.11111111,58,14.44444444,68.5,20.27777778,13.63694444
AZ,5.09,2015,74,23.33333333,51,10.55555556,62.5,16.94444444,13.66222222
AZ,5.10,2015,81,27.22222222,50,10,65.5,18.61111111,13.6875
AZ,5.11,2015,92,33.33333333,54,12.22222222,73,22.77777778,13.71222222
AZ,5.12,2015,82,27.77777778,61,16.11111111,71.5,21.94444444,13.73666667
AZ,5.13,2015,90,32.22222222,56,13.33333333,73,22.77777778,13.76055556
AZ,5.14,2015,86,30,64,17.77777778,75,23.88888889,13.78416667
AZ,5.15,2015,75,23.88888889,60,15.55555556,67.5,19.72222222,13.8075
AZ,5.16,2015,75,23.88888889,53,11.66666667,64,17.77777778,13.83
AZ,5.17,2015,87,30.55555556,59,15,73,22.77777778,13.85222222
